"","X","FILENAME","SEQ","Observation_IDnum","Dataset_Name","Dataset_IDnum","Organization_Name","Observer_Name","Island_Name","Region_Name","Site_Name","SiteID_InternalToYourProject","Depth_ft","Longitude_DD","Latitude_DD","ObservationDate","Bleaching_YNas10","AreaSurveyed_m2","PercentLiveCoralCover","PctCoralUnbleached","PctCoralPartialBleached","PctCoralFullyBleached","PctAffected","PctCoralBins","Comments_Observation","Other_1","Dataset_IDnum.1","Dataset_Name.1","DataAvailabilityCode_12345","DataProvidedNow_YNas10","UploadDate","InstitutionDataOwner","PublicMandate_YNas10","DataYear","Geographic_Area","Dataset_Description","TotalAreaSurveyed_m2","Method_Name_PercentLiveCoralCover","Method_Name_Bleaching","Method_Name_AreaSurveyed","Method_IDnum_PercentLiveCoralCover","Method_IDnum_Bleaching","Method_IDnum_AreaSurveyed","SupplierOfDataset","OwnerOfRecordForDataset","DataAuthors","DataManager","Comments_Dataset","CrossRefOther_Dataset_Name","CrossRefOther_Dataset_IDnum","Method_IDnum","Method_Name","Method.Purpose","Method.NARRATIVE","METHOD.NOTE","ObservationDate_R","ORG_OBS","IslandKB","Depth_m","DepthBin_5m","Year","RasterAddress_2km","Longitude_RAS_2km","Latitude_RAS_2km","RasterAddress_1km","Longitude_RAS_1km","Latitude_RAS_1km","RasterAddress_500m","Longitude_RAS_500m","Latitude_RAS_500m","RasterAddress_250m","Longitude_RAS_250m","Latitude_RAS_250m","coords.x1","coords.x2"
"249",359,"02-1_NOAA-CREP_MHI_hcbc-Pomeroy-Oliver.xlsx",432,"20151108207","NOAA_MHI_BLEACH_2151","999","NOAA-CREP","CREP-TOW","Lanai","MHI","20151108207_LAN","20151108207_LAN",23.06742469,-156.9123956,20.73609644,"2015/11/08","Y",1680.6,22.5,57.5,20,22.5,42.5,"15-70-15","","","D001","NOAA_MHI_BLEACH_2015",1,"Y","10/5/16","NOAA","Y","2015","Main Hawaiian Islands, south Oahu, west Maui, LanaêI, west Hawaii","In an effort to assess the impact of the 2015 coral bleaching event in Hawii on an interisland scale, towed-divers collected visual estimates of percentage of live coral that was pale and bleached, as well as presence/absence data of condition by generic composition.  ","926452.3","Towboard Survey","Towboard Survey","Towboard Survey","M06","M06","M06","NOAA CREP","NOAA CREP","Noah Pomeroy, Thomas Oliver","Troy Kanemura",NA,"","","M06","Towboard Survey","PERCENTLIVECOVER, BLEACHINGASSESSMENT, PERCENTPALE, PERCENTBLEACHED",NA,NA,2015-11-08,"NOAA-CREP CREP-TOW","Lanai",8.530951045512,"(5,10]",2015,4896,-156.915011761441,20.7405906976744,19620,-156.91512634617,20.7331746303502,78250,-156.912872846489,20.7368898640777,313813,-156.912846503773,20.7357639029126,-156.9123956,20.73609644
"250",360,"02-1_NOAA-CREP_MHI_hcbc-Pomeroy-Oliver.xlsx",422,"20151108107","NOAA_MHI_BLEACH_2141","999","NOAA-CREP","CREP-TOW","Lanai","MHI","20151108107_LAN","20151108107_LAN",26.22429196,-156.8643726,20.75092802,"2015/11/08","Y",1548,0.1,30,0,70,70,"15-70-15","","","D001","NOAA_MHI_BLEACH_2015",1,"Y","10/5/16","NOAA","Y","2015","Main Hawaiian Islands, south Oahu, west Maui, LanaêI, west Hawaii","In an effort to assess the impact of the 2015 coral bleaching event in Hawii on an interisland scale, towed-divers collected visual estimates of percentage of live coral that was pale and bleached, as well as presence/absence data of condition by generic composition.  ","926452.3","Towboard Survey","Towboard Survey","Towboard Survey","M06","M06","M06","NOAA CREP","NOAA CREP","Noah Pomeroy, Thomas Oliver","Troy Kanemura",NA,"","","M06","Towboard Survey","PERCENTLIVECOVER, BLEACHINGASSESSMENT, PERCENTPALE, PERCENTBLEACHED",NA,NA,2015-11-08,"NOAA-CREP CREP-TOW","Lanai",9.493164189408,"(5,10]",2015,4781,-156.861156938559,20.7585711627907,19156,-156.86104235383,20.7512250583658,76851,-156.863295853511,20.7504013980583,307248,-156.863322196227,20.7515273592233,-156.8643726,20.75092802
"251",361,"02-1_NOAA-CREP_MHI_hcbc-Pomeroy-Oliver.xlsx",425,"20151108110","NOAA_MHI_BLEACH_2144","999","NOAA-CREP","CREP-TOW","Lanai","MHI","20151108110_LAN","20151108110_LAN",21.91803439,-156.8601057,20.75280992,"2015/11/08","Y",1499,0.6,50,20,30,50,"15-70-15","","","D001","NOAA_MHI_BLEACH_2015",1,"Y","10/5/16","NOAA","Y","2015","Main Hawaiian Islands, south Oahu, west Maui, LanaêI, west Hawaii","In an effort to assess the impact of the 2015 coral bleaching event in Hawii on an interisland scale, towed-divers collected visual estimates of percentage of live coral that was pale and bleached, as well as presence/absence data of condition by generic composition.  ","926452.3","Towboard Survey","Towboard Survey","Towboard Survey","M06","M06","M06","NOAA CREP","NOAA CREP","Noah Pomeroy, Thomas Oliver","Troy Kanemura",NA,"","","M06","Towboard Survey","PERCENTLIVECOVER, BLEACHINGASSESSMENT, PERCENTPALE, PERCENTBLEACHED",NA,NA,2015-11-08,"NOAA-CREP CREP-TOW","Lanai",8.180616882072,"(5,10]",2015,4781,-156.861156938559,20.7585711627907,19156,-156.86104235383,20.7512250583658,76382,-156.858788854149,20.7549052427184,306308,-156.861071091339,20.7537792815534,-156.8601057,20.75280992
"252",362,"09-1_NOAA-HIHWNMS_MHI_hcbc-Martinez-Walton.xlsx",1230,"","HIHWNMS 2015 Coral Bleaching","","HIHWNMS","Martinez/Rose/Walton","Lanai","SE Lanai",NA,"28",38,-156.84244,20.75623,"2015/11/08","1",16.85,NA,65.42,11.21,23.36,34.58,"10-80-100 (<10% bleached =  NO bleaching; 10-80% (or central 80%) = partially bleached, >80% = fully bleached)","We used a belt transect method and calculated bleaching prevalences based off our colony counts","","","HIHWNMS 2015 Coral Bleaching",1,"1","9/30/16","NOAA Hawaiian Islands Humpback Whale National Marine Sanctuary","1","2015","Maui, Lanai, Hawaii Islands","We surveyed 29 sites across the islands of Maui, Hawaii, and Lanai in 2015 for coral bleaching","340.15",NA,"Belt Transect","Belt Transect",NA,"1","1","Maya Walton","Jonathan Martinez (NOAA HIHWNMS)","Maya Walton, Jonathan Martinez","Jonathan Martinez",NA,NA,NA,NA,"","",NA,NA,2015-11-08,"HIHWNMS","Lanai",11.5824,"(10,15]",2015,4782,-156.843205330932,20.7585711627907,18923,-156.843014356383,20.7602502723735,76386,-156.840760856702,20.7549052427184,305375,-156.843062252232,20.7560312038835,-156.84244,20.75623
"253",363,"09-1_NOAA-HIHWNMS_MHI_hcbc-Martinez-Walton.xlsx",1231,"","HIHWNMS 2015 Coral Bleaching","","HIHWNMS","Martinez/Rose","Lanai","Manele Bay",NA,"29",34,-156.87962,20.74078,"2015/11/08","1",15,NA,34.16,15.64,50.21,65.84,"10-80-100 (<10% bleached =  NO bleaching; 10-80% (or central 80%) = partially bleached, >80% = fully bleached)","We used a belt transect method and calculated bleaching prevalences based off our colony counts","","","HIHWNMS 2015 Coral Bleaching",1,"1","9/30/16","NOAA Hawaiian Islands Humpback Whale National Marine Sanctuary","1","2015","Maui, Lanai, Hawaii Islands","We surveyed 29 sites across the islands of Maui, Hawaii, and Lanai in 2015 for coral bleaching","340.15",NA,"Belt Transect","Belt Transect",NA,"1","1","Maya Walton","Jonathan Martinez (NOAA HIHWNMS)","Maya Walton, Jonathan Martinez","Jonathan Martinez",NA,NA,NA,NA,"","",NA,NA,2015-11-08,"HIHWNMS","Lanai",10.3632,"(10,15]",2015,4898,-156.879108546186,20.7405906976744,19389,-156.879070351277,20.742199844358,77787,-156.881323850957,20.7413937087379,311946,-156.879079930446,20.7402677475728,-156.87962,20.74078
"254",364,"09-1_NOAA-HIHWNMS_MHI_hcbc-Martinez-Walton.xlsx",1233,"","HIHWNMS 2015 Coral Bleaching","","HIHWNMS","Rose/Walton","Lanai","West of Hulupoe",NA,"31",36,-156.90825,20.73451,"2015/11/08","1",10,NA,82.13,5.11,12.77,17.87,"10-80-100 (<10% bleached =  NO bleaching; 10-80% (or central 80%) = partially bleached, >80% = fully bleached)","We used a belt transect method and calculated bleaching prevalences based off our colony counts","","","HIHWNMS 2015 Coral Bleaching",1,"1","9/30/16","NOAA Hawaiian Islands Humpback Whale National Marine Sanctuary","1","2015","Maui, Lanai, Hawaii Islands","We surveyed 29 sites across the islands of Maui, Hawaii, and Lanai in 2015 for coral bleaching","340.15",NA,"Belt Transect","Belt Transect",NA,"1","1","Maya Walton","Jonathan Martinez (NOAA HIHWNMS)","Maya Walton, Jonathan Martinez","Jonathan Martinez",NA,NA,NA,NA,"","",NA,NA,2015-11-08,"HIHWNMS","Lanai",10.9728,"(10,15]",2015,4896,-156.915011761441,20.7405906976744,19621,-156.906112347447,20.7331746303502,78721,-156.908365847128,20.7323860194175,314756,-156.908344293996,20.7335119805825,-156.90825,20.73451
"255",365,"09-1_NOAA-HIHWNMS_MHI_hcbc-Martinez-Walton.xlsx",1232,"","HIHWNMS 2015 Coral Bleaching","","HIHWNMS","Martinez/Walton","Lanai","Puupehe",NA,"30",30,-156.89285,20.73276,"2015/11/08","1",9.7,NA,46.43,26.79,26.79,53.57,"10-80-100 (<10% bleached =  NO bleaching; 10-80% (or central 80%) = partially bleached, >80% = fully bleached)","We used a belt transect method and calculated bleaching prevalences based off our colony counts","","","HIHWNMS 2015 Coral Bleaching",1,"1","9/30/16","NOAA Hawaiian Islands Humpback Whale National Marine Sanctuary","1","2015","Maui, Lanai, Hawaii Islands","We surveyed 29 sites across the islands of Maui, Hawaii, and Lanai in 2015 for coral bleaching","340.15",NA,"Belt Transect","Belt Transect",NA,"1","1","Maya Walton","Jonathan Martinez (NOAA HIHWNMS)","Maya Walton, Jonathan Martinez","Jonathan Martinez",NA,NA,NA,NA,"","",NA,NA,2015-11-08,"HIHWNMS","Lanai",9.144,"(5,10]",2015,4897,-156.897060153814,20.7405906976744,19622,-156.897098348723,20.7331746303502,78724,-156.894844849043,20.7323860194175,314763,-156.892586559777,20.7335119805825,-156.89285,20.73276
"256",366,"02-1_NOAA-CREP_MHI_hcbc-Pomeroy-Oliver.xlsx",392,"20151106107","NOAA_MHI_BLEACH_2111","999","NOAA-CREP","CREP-TOW","Maui","MHI","20151106107_MAI","20151106107_MAI",23.375036,-156.6940965,20.93669335,"2015/11/06","Y",8405.7,2.5,80,10,10,20,"15-70-15","","","D001","NOAA_MHI_BLEACH_2015",1,"Y","10/5/16","NOAA","Y","2015","Main Hawaiian Islands, south Oahu, west Maui, LanaêI, west Hawaii","In an effort to assess the impact of the 2015 coral bleaching event in Hawii on an interisland scale, towed-divers collected visual estimates of percentage of live coral that was pale and bleached, as well as presence/absence data of condition by generic composition.  ","926452.3","Towboard Survey","Towboard Survey","Towboard Survey","M06","M06","M06","NOAA CREP","NOAA CREP","Noah Pomeroy, Thomas Oliver","Troy Kanemura",NA,"","","M06","Towboard Survey","PERCENTLIVECOVER, BLEACHINGASSESSMENT, PERCENTPALE, PERCENTBLEACHED",NA,NA,2015-11-06,"NOAA-CREP CREP-TOW","Maui",8.6247109728,"(5,10]",2015,3610,-156.699592469915,20.9383758139535,14240,-156.689776378085,20.9407545525292,57619,-156.692029877766,20.9350590291262,230161,-156.694489329596,20.9361849902913,-156.6940965,20.93669335
"257",367,"02-1_NOAA-CREP_MHI_hcbc-Pomeroy-Oliver.xlsx",414,"20151106309","NOAA_MHI_BLEACH_2133","999","NOAA-CREP","CREP-TOW","Maui","MHI","20151106309_MAI","20151106309_MAI",11.4197635,-156.6864335,20.9036219,"2015/11/06","Y",8154.2,3,35,35,30,65,"15-70-15","","","D001","NOAA_MHI_BLEACH_2015",1,"Y","10/5/16","NOAA","Y","2015","Main Hawaiian Islands, south Oahu, west Maui, LanaêI, west Hawaii","In an effort to assess the impact of the 2015 coral bleaching event in Hawii on an interisland scale, towed-divers collected visual estimates of percentage of live coral that was pale and bleached, as well as presence/absence data of condition by generic composition.  ","926452.3","Towboard Survey","Towboard Survey","Towboard Survey","M06","M06","M06","NOAA CREP","NOAA CREP","Noah Pomeroy, Thomas Oliver","Troy Kanemura",NA,"","","M06","Towboard Survey","PERCENTLIVECOVER, BLEACHINGASSESSMENT, PERCENTPALE, PERCENTBLEACHED",NA,NA,2015-11-06,"NOAA-CREP CREP-TOW","Maui",4.9807439148,"[0,5]",2015,3847,-156.681640862288,20.9024148837209,15180,-156.689776378085,20.9046536964981,60910,-156.687522878404,20.9035321165049,243339,-156.685484910043,20.9046580776699,-156.6864335,20.9036219
"258",368,"02-1_NOAA-CREP_MHI_hcbc-Pomeroy-Oliver.xlsx",415,"20151106310","NOAA_MHI_BLEACH_2134","999","NOAA-CREP","CREP-TOW","Maui","MHI","20151106310_MAI","20151106310_MAI",11.24595399,-156.6857984,20.90128719,"2015/11/06","Y",8151.7,10,40,32.5,27.5,60,"15-70-15","","","D001","NOAA_MHI_BLEACH_2015",1,"Y","10/5/16","NOAA","Y","2015","Main Hawaiian Islands, south Oahu, west Maui, LanaêI, west Hawaii","In an effort to assess the impact of the 2015 coral bleaching event in Hawii on an interisland scale, towed-divers collected visual estimates of percentage of live coral that was pale and bleached, as well as presence/absence data of condition by generic composition.  ","926452.3","Towboard Survey","Towboard Survey","Towboard Survey","M06","M06","M06","NOAA CREP","NOAA CREP","Noah Pomeroy, Thomas Oliver","Troy Kanemura",NA,"","","M06","Towboard Survey","PERCENTLIVECOVER, BLEACHINGASSESSMENT, PERCENTPALE, PERCENTBLEACHED",NA,NA,2015-11-06,"NOAA-CREP CREP-TOW","Maui",4.927766776152,"[0,5]",2015,3847,-156.681640862288,20.9024148837209,15180,-156.689776378085,20.9046536964981,60910,-156.687522878404,20.9035321165049,244280,-156.685484910043,20.9024061553398,-156.6857984,20.90128719
"259",369,"02-1_NOAA-CREP_MHI_hcbc-Pomeroy-Oliver.xlsx",395,"20151106110","NOAA_MHI_BLEACH_2114","999","NOAA-CREP","CREP-TOW","Maui","MHI","20151106110_MAI","20151106110_MAI",15.45122534,-156.6951183,20.92988071,"2015/11/06","N",8094,0,100,0,0,0,"15-70-15","","","D001","NOAA_MHI_BLEACH_2015",1,"Y","10/5/16","NOAA","Y","2015","Main Hawaiian Islands, south Oahu, west Maui, LanaêI, west Hawaii","In an effort to assess the impact of the 2015 coral bleaching event in Hawii on an interisland scale, towed-divers collected visual estimates of percentage of live coral that was pale and bleached, as well as presence/absence data of condition by generic composition.  ","926452.3","Towboard Survey","Towboard Survey","Towboard Survey","M06","M06","M06","NOAA CREP","NOAA CREP","Noah Pomeroy, Thomas Oliver","Troy Kanemura",NA,"","","M06","Towboard Survey","PERCENTLIVECOVER, BLEACHINGASSESSMENT, PERCENTPALE, PERCENTBLEACHED",NA,NA,2015-11-06,"NOAA-CREP CREP-TOW","Maui",6.209533483632,"(5,10]",2015,3610,-156.699592469915,20.9383758139535,14474,-156.698790376809,20.9317293385214,58088,-156.696536877128,20.930555184466,232984,-156.694489329596,20.929429223301,-156.6951183,20.92988071
"260",370,"02-1_NOAA-CREP_MHI_hcbc-Pomeroy-Oliver.xlsx",412,"20151106307","NOAA_MHI_BLEACH_2131","999","NOAA-CREP","CREP-TOW","Maui","MHI","20151106307_MAI","20151106307_MAI",11.3982889,-156.6886814,20.9078794,"2015/11/06","Y",8077,12.5,40,30,30,60,"15-70-15","","","D001","NOAA_MHI_BLEACH_2015",1,"Y","10/5/16","NOAA","Y","2015","Main Hawaiian Islands, south Oahu, west Maui, LanaêI, west Hawaii","In an effort to assess the impact of the 2015 coral bleaching event in Hawii on an interisland scale, towed-divers collected visual estimates of percentage of live coral that was pale and bleached, as well as presence/absence data of condition by generic composition.  ","926452.3","Towboard Survey","Towboard Survey","Towboard Survey","M06","M06","M06","NOAA CREP","NOAA CREP","Noah Pomeroy, Thomas Oliver","Troy Kanemura",NA,"","","M06","Towboard Survey","PERCENTLIVECOVER, BLEACHINGASSESSMENT, PERCENTPALE, PERCENTBLEACHED",NA,NA,2015-11-06,"NOAA-CREP CREP-TOW","Maui",4.97419845672,"[0,5]",2015,3847,-156.681640862288,20.9024148837209,15180,-156.689776378085,20.9046536964981,60440,-156.687522878404,20.908035961165,242397,-156.687736014931,20.90691,-156.6886814,20.9078794
"261",371,"02-1_NOAA-CREP_MHI_hcbc-Pomeroy-Oliver.xlsx",393,"20151106108","NOAA_MHI_BLEACH_2112","999","NOAA-CREP","CREP-TOW","Maui","MHI","20151106108_MAI","20151106108_MAI",19.7530971,-156.6940007,20.93428055,"2015/11/06","N",8063,0,100,0,0,0,"15-70-15","","","D001","NOAA_MHI_BLEACH_2015",1,"Y","10/5/16","NOAA","Y","2015","Main Hawaiian Islands, south Oahu, west Maui, LanaêI, west Hawaii","In an effort to assess the impact of the 2015 coral bleaching event in Hawii on an interisland scale, towed-divers collected visual estimates of percentage of live coral that was pale and bleached, as well as presence/absence data of condition by generic composition.  ","926452.3","Towboard Survey","Towboard Survey","Towboard Survey","M06","M06","M06","NOAA CREP","NOAA CREP","Noah Pomeroy, Thomas Oliver","Troy Kanemura",NA,"","","M06","Towboard Survey","PERCENTLIVECOVER, BLEACHINGASSESSMENT, PERCENTPALE, PERCENTBLEACHED",NA,NA,2015-11-06,"NOAA-CREP CREP-TOW","Maui",7.52074399608,"(5,10]",2015,3610,-156.699592469915,20.9383758139535,14475,-156.689776378085,20.9317293385214,57619,-156.692029877766,20.9350590291262,231102,-156.694489329596,20.9339330679612,-156.6940007,20.93428055
"262",372,"02-1_NOAA-CREP_MHI_hcbc-Pomeroy-Oliver.xlsx",391,"20151106106","NOAA_MHI_BLEACH_2110","999","NOAA-CREP","CREP-TOW","Maui","MHI","20151106106_MAI","20151106106_MAI",12.51830261,-156.6936967,20.93913709,"2015/11/06","Y",8025.2,45,70,15,15,30,"15-70-15","","","D001","NOAA_MHI_BLEACH_2015",1,"Y","10/5/16","NOAA","Y","2015","Main Hawaiian Islands, south Oahu, west Maui, LanaêI, west Hawaii","In an effort to assess the impact of the 2015 coral bleaching event in Hawii on an interisland scale, towed-divers collected visual estimates of percentage of live coral that was pale and bleached, as well as presence/absence data of condition by generic composition.  ","926452.3","Towboard Survey","Towboard Survey","Towboard Survey","M06","M06","M06","NOAA CREP","NOAA CREP","Noah Pomeroy, Thomas Oliver","Troy Kanemura",NA,"","","M06","Towboard Survey","PERCENTLIVECOVER, BLEACHINGASSESSMENT, PERCENTPALE, PERCENTBLEACHED",NA,NA,2015-11-06,"NOAA-CREP CREP-TOW","Maui",5.315578635528,"(5,10]",2015,3610,-156.699592469915,20.9383758139535,14240,-156.689776378085,20.9407545525292,57149,-156.692029877766,20.9395628737864,229220,-156.694489329596,20.9384369126214,-156.6936967,20.93913709
"263",373,"02-1_NOAA-CREP_MHI_hcbc-Pomeroy-Oliver.xlsx",394,"20151106109","NOAA_MHI_BLEACH_2113","999","NOAA-CREP","CREP-TOW","Maui","MHI","20151106109_MAI","20151106109_MAI",14.3691302,-156.6940258,20.93195381,"2015/11/06","N",7737.8,0.1,50,50,0,50,"15-70-15","","","D001","NOAA_MHI_BLEACH_2015",1,"Y","10/5/16","NOAA","Y","2015","Main Hawaiian Islands, south Oahu, west Maui, LanaêI, west Hawaii","In an effort to assess the impact of the 2015 coral bleaching event in Hawii on an interisland scale, towed-divers collected visual estimates of percentage of live coral that was pale and bleached, as well as presence/absence data of condition by generic composition.  ","926452.3","Towboard Survey","Towboard Survey","Towboard Survey","M06","M06","M06","NOAA CREP","NOAA CREP","Noah Pomeroy, Thomas Oliver","Troy Kanemura",NA,"","","M06","Towboard Survey","PERCENTLIVECOVER, BLEACHINGASSESSMENT, PERCENTPALE, PERCENTBLEACHED",NA,NA,2015-11-06,"NOAA-CREP CREP-TOW","Maui",5.87971088496,"(5,10]",2015,3610,-156.699592469915,20.9383758139535,14475,-156.689776378085,20.9317293385214,58089,-156.692029877766,20.930555184466,232043,-156.694489329596,20.9316811456311,-156.6940258,20.93195381
"264",374,"02-1_NOAA-CREP_MHI_hcbc-Pomeroy-Oliver.xlsx",413,"20151106308","NOAA_MHI_BLEACH_2132","999","NOAA-CREP","CREP-TOW","Maui","MHI","20151106308_MAI","20151106308_MAI",9.226860883,-156.6875528,20.90575348,"2015/11/06","Y",7706.8,27.5,35,35,30,65,"15-70-15","","","D001","NOAA_MHI_BLEACH_2015",1,"Y","10/5/16","NOAA","Y","2015","Main Hawaiian Islands, south Oahu, west Maui, LanaêI, west Hawaii","In an effort to assess the impact of the 2015 coral bleaching event in Hawii on an interisland scale, towed-divers collected visual estimates of percentage of live coral that was pale and bleached, as well as presence/absence data of condition by generic composition.  ","926452.3","Towboard Survey","Towboard Survey","Towboard Survey","M06","M06","M06","NOAA CREP","NOAA CREP","Noah Pomeroy, Thomas Oliver","Troy Kanemura",NA,"","","M06","Towboard Survey","PERCENTLIVECOVER, BLEACHINGASSESSMENT, PERCENTPALE, PERCENTBLEACHED",NA,NA,2015-11-06,"NOAA-CREP CREP-TOW","Maui",4.3123471971384,"[0,5]",2015,3847,-156.681640862288,20.9024148837209,15180,-156.689776378085,20.9046536964981,60910,-156.687522878404,20.9035321165049,243338,-156.687736014931,20.9046580776699,-156.6875528,20.90575348
"265",375,"02-1_NOAA-CREP_MHI_hcbc-Pomeroy-Oliver.xlsx",407,"20151106302","NOAA_MHI_BLEACH_2126","999","NOAA-CREP","CREP-TOW","Maui","MHI","20151106302_MAI","20151106302_MAI",6.286550385,-156.6959642,20.9133906,"2015/11/06","Y",7441.1,37.5,50,25,25,50,"15-70-15","","","D001","NOAA_MHI_BLEACH_2015",1,"Y","10/5/16","NOAA","Y","2015","Main Hawaiian Islands, south Oahu, west Maui, LanaêI, west Hawaii","In an effort to assess the impact of the 2015 coral bleaching event in Hawii on an interisland scale, towed-divers collected visual estimates of percentage of live coral that was pale and bleached, as well as presence/absence data of condition by generic composition.  ","926452.3","Towboard Survey","Towboard Survey","Towboard Survey","M06","M06","M06","NOAA CREP","NOAA CREP","Noah Pomeroy, Thomas Oliver","Troy Kanemura",NA,"","","M06","Towboard Survey","PERCENTLIVECOVER, BLEACHINGASSESSMENT, PERCENTPALE, PERCENTBLEACHED",NA,NA,2015-11-06,"NOAA-CREP CREP-TOW","Maui",3.416140557348,"[0,5]",2015,3728,-156.699592469915,20.9203953488372,14944,-156.698790376809,20.9136789105058,59968,-156.696536877128,20.9125398058252,239570,-156.696740434485,20.9136657669903,-156.6959642,20.9133906
